mfo,name,address,city
00664,"БУЛОКБОШИ Т., АТ ХАЛК БАНКИ БУЛОКБОШИ ФИЛИАЛИ","200700, Андижон вилояти, Булоқбоши тумани , Булоқбоши ш. , Мустақиллик кўчаси, 4 уй",Булокбоши
10578,"БУЛОКБОШИ Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ БУЛОКБОШИ БХМ",,Ташкент
00290,"БУЛУНГУР Т., ""АГРОБАНК"" АТБ БУЛУНГУР ФИЛИАЛИ","141100, Самарқанд вилояти , Булунғур тумани, Булунғур ш., Ўзбекистон кўчаси, 82 уй",Булунгур
00289,"БУЛУНГУР Т., ""МИКРОКРЕДИТБАНК"" АТБ БУЛУНГУР ФИЛИАЛИ","140200, Самарқанд вилояти , Булунғур тумани, Булунғур ш., Мустақиллик кўчаси, 8 уй",Булунгур
10683,"БУЛУНГУР Т., `ТУРОНБАНК` АТБ БУЛУНГУР БХО",,Ташкент
10095,"БУЛУНГУР Т., АТ ХАЛК БАНКИ `ГУЛЗОР` БХМ",,Ташкент
00727,"БУЛУНГУР Т., АТ ХАЛК БАНКИ БУЛУНГУР ФИЛИАЛИ","141000, Самарқанд вилояти , Булунғур тумани , Булунғур ш. , Фозил Йўлдош кўчаси, 5 уй",Булунгур
00900,"БУЛУНГУР Т., ТИФ МИЛЛИЙ БАНКИНИНГ БУЛУНГУР ФИЛИАЛИ","100147, Самарқанд вилояти , Булунғур тумани, Булунғур ш., Булунғур кўчаси, 25 уй",Булунгур
00053,"БУСТОН Т., ""АГРОБАНК"" АТБ БУСТОН ФИЛИАЛИ","170400, Андижон вилояти, Бўз тумани, Бўз қўрғони, А.Икромова кўчаси, 79 уй",Буз кург
00628,"БУСТОН Т., АТ ХАЛК БАНКИ БУЗ ФИЛИАЛИ","150700, Андижон вилояти, Бўз тумани, Бўз қўрғони, А.Икромов кўчаси, 26 уй",Буз кург
10495,"БУСТОН Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ БУСТОН БХМ",,Ташкент
00467,"БУСТОНЛИК Т., ""МИКРОКРЕДИТБАНК"" АТБ ГАЗАЛКЕНТ ФИЛИАЛИ","111000, Тошкент вилояти, Бўстонлиқ тумани, Ғазалкент ш., Туркистон кўчаси, 5а уй",Газалкент
00931,"БУСТОНЛИК Т., ""ТИФ МИЛЛИЙ БАНКИ"" АЖ ГАЗАЛКЕНТ ФИЛИАЛИ","161000, Тошкент вилояти, Бўстонлиқ тумани, Ғазалкент ш., Олтинсарин кўчаси, 12 уй",Газалкент
00770,"БУСТОНЛИК Т., АТ ХАЛК БАНКИ БУСТОНЛИК ФИЛИАЛИ","111900, Тошкент вилояти, Бўстонлиқ тумани, Ғазалкент ш., Алтинсарин кўчаси, 7 уй",Газалкент
00466,"БУСТОНЛИК Т., АТБ ""КИШЛОК КУРИЛИШ БАНК""НИНГ ГАЗАЛКЕНТ ФИЛИАЛИ","Тошкент вилояти, Бўстонлиқ тумани, Ғазалкент ш., Беруний кўчаси, 24 уй",Газалкент
10821,"БУСТОНЛИК Т., АТБ `КИШЛОК КУРИЛИШ БАНК` ГАЗАЛКЕНТ БХО",,Ташкент
10025,"БУСТОНЛИК Т., АТБ `КИШЛОК КУРИЛИШ БАНК` ХУЖАКЕНТ БХМ",,Ташкент
00418,"БУСТОНЛИК Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""САВДОГАР"" АТБ ГАЗАЛКЕНТ ФИЛИАЛИ","100035, Тошкент вилояти, Ғазалкент тумани, Ғазалкент ш., Лутфий кўчаси, 4 уй",Газалкент
00097,"БУХОРО Т., ""АГРОБАНК"" АТБ БУХОРО ФИЛИАЛИ","200400, Бухоро вилояти, Бухоро ш., М.Мухсин кўчаси, 56 уй",Галаосиё
10168,"БУХОРО Т., `МИКРОКРЕДИТБАНК` АТБ ГАЛА ОСИЁ БХМ",,Ташкент
10079,"БУХОРО Т., АТ ХАЛК БАНКИ `ГУЛШАНОБОД` БХМ",,Ташкент
00672,"БУХОРО Т., АТ ХАЛК БАНКИ ГАЛАОСИЁ ФИЛИАЛИ","200200, Бухоро вилояти, Бухоро тумани, Ғалаосиё ш., Буюк ипак йўли кўчаси, 56 уй",Галаосиё
00975,"БУХОРО Т., АТБ ""КИШЛОК КУРИЛИШ БАНК""НИНГ ГАЛАОСИЁ ФИЛИАЛИ","Бухоро вилояти, Бухоро тумани, Галаосиё ш., Бухоро шоҳ кўчаси, 54 уй",Галаосиё
01137,"БУХОРО Ш., ""ASIA ALLIANCE BANK"" АТБ БУХОРО ФИЛИАЛИ","200107, Бухоро вилояти, Бухоро шаҳри, Б. Нақшбандий кўчаси, 195а уй",Бухоро
00089,"БУХОРО Ш., ""АГРОБАНК"" АТБ БУХОРО ВИЛОЯТ ХУДУДИЙ ФИЛИАЛИ","200113, Бухоро вилояти, Бухоро ш., И.Мўминов кўчаси, 29 уй",Бухоро
01027,"БУХОРО Ш., ""АСАКА"" АТ БАНКИ БУХОРО ШАХАР ФИЛИАЛИ","200104, Бухоро вилояти, Бухоро ш., Ғиждувон кўчаси, 69 уй",Бухоро
00120,"БУХОРО Ш., ""АСАКАБАНК"" АЖ БУХОРО ФИЛИАЛИ","200104, Бухоро вилояти, Бухоро ш., Б.Нақшбанд кўчаси, 168/Б уй",Бухоро
01188,"БУХОРО Ш., ""ИПАК ЙУЛИ"" АИТ БАНКИ БУХОРО ФИЛИАЛИ",,Ташкент
00119,"БУХОРО Ш., ""ИПОТЕКА-БАНК"" АТИБ ""САРДОР"" ФИЛИАЛИ","200100, Бухоро вилояти, Бухоро ш., Икромий кўчаси, 6 уй",Бухоро
00088,"БУХОРО Ш., ""ИПОТЕКА-БАНК"" АТИБ БУХОРО ВИЛОЯТ ФИЛИАЛИ","200100, Бухоро вилояти, Бухоро ш., Икбол кўчаси, 10 уй",Бухоро
01082,"БУХОРО Ш., ""КАПИТАЛБАНК"" АТ БАНКИНИНГ БУХОРО ФИЛИАЛИ","200114, Бухоро вилояти, Бухоро ш., Саноатчилар кўчаси, 11 уй",Самарканд
00109,"БУХОРО Ш., ""МИКРОКРЕДИТБАНК"" АТБ БУХОРО ВИЛОЯТИ ФИЛИАЛИ","Бухоро вилояти, Бухоро ш., А. Ғиждувоний кўчаси, 21 уй",Бухоро
00970,"БУХОРО Ш., ""ПАРВИНА БАНК"" ХЁАТ БАНКИНИНГ БУХОРО ФИЛИАЛИ",,Ташкент
00084,"БУХОРО Ш., ""ТИФ МИЛЛИЙ БАНКИ"" АЖ БУХОРО ВИЛОЯТИ ФИЛИАЛИ","200114, Бухоро вилояти, Бухоро ш., М.Иқбол кўчаси, 3 уй",Бухоро
01187,"БУХОРО Ш., ""ТРАСТБАНК"" ХА БАНКИ БУХОРО ФИЛИАЛИ",,Ташкент
00111,"БУХОРО Ш., ""ТУРОНБАНК"" АТ БАНКИНИНГ БУХОРО ФИЛИАЛИ","200113, Бухоро вилояти, Бухоро ш., Иброхим Мўминов кўчаси, 29 уй",Бухоро
00862,"БУХОРО Ш., ""УЗСАНОАТКУРИЛИШБАНКИ"" АТБ TУКИМАЧИЛИК ФИЛИАЛИ","111700, Бухоро вилояти, Бухоро ш., А.Навоий кўчаси, 5 уй",Бухоро
00086,"БУХОРО Ш., ""УЗСАНОАТКУРИЛИШБАНКИ"" АТБ БУХОРО МИНТАКАВИЙ ФИЛИАЛИ","200107, Бухоро вилояти, Бухоро ш., Нақшбанд кўчаси, 257А уй",Бухоро
10263,"БУХОРО Ш., `ANOR BANK` АЖ БУХОРО БХМ",,Ташкент
10367,"БУХОРО Ш., `ASIA ALLIANCE BANK` АТБ ДИЛКУШО БХМ",,Ташкент
10271,"БУХОРО Ш., `TBC BANK` АТБ БУХОРО БХМ",,Ташкент
10205,"БУХОРО Ш., `TENGE BANK` АТБ `БУХОРО` БХМ",,Ташкент
10218,"БУХОРО Ш., `ДАВР-БАНК` ХАТБ `БУХОРО` БХМ",,Ташкент
10245,"БУХОРО Ш., `ИПОТЕКА-БАНК` АТИБ ИСТИКЛОЛ БХМ",,Ташкент
10246,"БУХОРО Ш., `ИПОТЕКА-БАНК` АТИБ ИШОНЧ БХМ",,Ташкент
10249,"БУХОРО Ш., `ИПОТЕКА-БАНК` АТИБ КУХНА БУХОРО БХМ",,Ташкент
10247,"БУХОРО Ш., `ИПОТЕКА-БАНК` АТИБ САМОНИЙ БХМ",,Ташкент
10166,"БУХОРО Ш., `МИКРОКРЕДИТБАНК` АТБ НАКШБАНД БХМ",,Ташкент
10734,"БУХОРО Ш., `ОРИЕНТ ФИНАНС` ХАТБ БУХОРО МЕГА БХО",,Ташкент
10204,"БУХОРО Ш., `ТРАСТБАНК` ХА БАНКИ `ШАРК` БХМ",,Ташкент
10358,"БУХОРО Ш., `ТРАСТБАНК` ХА БАНКИ СЕТОРА БХМ",,Ташкент
10666,"БУХОРО Ш., `ТУРОНБАНК` АТБ САМОНИЙ БХО",,Ташкент
10852,"БУХОРО Ш., `УЗСАНОАТКУРИЛИШБАНКИ` АТБ БУХОРО МИНТАКАВИЙ БХО",,Ташкент
10737,"БУХОРО Ш., `УЗСАНОАТКУРИЛИШБАНКИ` АТБ МАРКАЗИЙ БОЗОР БХМ",,Ташкент
10759,"БУХОРО Ш., `УЗСАНОАТКУРИЛИШБАНКИ` АТБ МУСТАКИЛЛИК БХМ",,Ташкент
10738,"БУХОРО Ш., `УЗСАНОАТКУРИЛИШБАНКИ` АТБ ТАРАККИЁТ БХМ",,Ташкент
10853,"БУХОРО Ш., `УЗСАНОАТКУРИЛИШБАНКИ` АТБ ТУКИМАЧИЛИК БХМ",,Ташкент
00961,"БУХОРО Ш., АТ ""АЛОКАБАНК"" БУХОРО ФИЛИАЛИ","170318, Бухоро вилояти, Бухоро ш., Қаюм Муртазоев кўчаси, 6a уй",Бухоро
10529,"БУХОРО Ш., АТ `АЛОКАБАНК` БУХОРО БХО",,Ташкент
10531,"БУХОРО Ш., АТ `АЛОКАБАНК` ПИРДАСГИР БХО",,Ташкент
10533,"БУХОРО Ш., АТ `АЛОКАБАНК` СОМОНИЙ БХО",,Ташкент
10073,"БУХОРО Ш., АТ ХАЛК БАНКИ `ШАХРИСТОН` БХМ",,Ташкент
00116,"БУХОРО Ш., АТ ХАЛК БАНКИ БУХОРО ВИЛОЯТ ФИЛИАЛИ","200100, Бухоро вилояти, Бухоро ш., М.Иқбол кўчаси, 8 уй",Бухоро
00118,"БУХОРО Ш., АТ ХАЛК БАНКИ БУХОРО ШАХАР ФИЛИАЛИ","Бухоро вилояти, Бухоро ш., Хўжануробод кўчаси, 18 уй",Бухоро
00115,"БУХОРО Ш., АТБ ""КИШЛОК КУРИЛИШ БАНК""НИНГ БУХОРО МИНТАКАВИЙ ФИЛИАЛИ","200117, Бухоро вилояти, Бухоро ш., М.Иқбол кўчаси, 3 уй",Бухоро
00017,"БУХОРО Ш., МАРКАЗИЙ БАНКНИНГ БУХОРО ВИЛОЯТ ХИСОБ-КИТОБ КАССА МАРКАЗИ","200114, Бухоро вилояти, Бухоро ш., Мустақиллик кўчаси, 28/1 уй",Бухоро
00004,"БУХОРО Ш., МАРКАЗИЙ БАНКНИНГ БУХОРО ВИЛОЯТ ХИСОБ-КИТОБ МАРКАЗИ",,Ташкент
00966,"БУХОРО Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""HAMKORBANK"" АТБ БУХОРО ФИЛИАЛИ","190110, Бухоро вилояти, Бухоро ш., К.Муртазоев кўчаси, 5 уй",Бухоро
00112,"БУХОРО Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""САВДОГАР"" АТБ БУХОРО ВИЛОЯТИ ФИЛИАЛИ","200100, Бухоро вилояти, Бухоро ш., Бухоро кўчаси, 1 уй",Бухоро
10595,"БУХОРО Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ДИЛКУШО БХМ",,Ташкент
10593,"БУХОРО Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ЁШЛИК БХМ",,Ташкент
10592,"БУХОРО Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ САМОНИЙ БХМ",,Ташкент
10594,"БУХОРО Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ТУКИМАЧИ БХМ",,Ташкент
01107,"БУХОРО Ш., ЧЭКИ ""INVEST FINANCE BANK"" АТБ БУХОРО ВИЛОЯТ ФИЛИАЛИ","200118, Бухоро вилояти, Бухоро ш., А.Навоий шоҳ кўчаси, 1 уй",Бухоро
00091,"ВОБКЕНТ Т., ""АГРОБАНК"" АТБ ВОБКЕНТ ФИЛИАЛИ","210800, Бухоро вилояти, Вобкент тумани, Вобкент ш., Ф.Хўжаев кўчаси, 20-а уй",Вобкент
00942,"ВОБКЕНТ Т., ""ТИФ МИЛЛИЙ БАНКИ"" АЖ ВОБКЕНТ ФИЛИАЛИ","201000, Бухоро вилояти, Вобкент тумани, Вобкент ш., С.Ярашев кўчаси, 23 уй",Вобкент
10169,"ВОБКЕНТ Т., `МИКРОКРЕДИТБАНК` АТБ ВОБКЕНТ БХМ",,Ташкент
00668,"ВОБКЕНТ Т., АТ ХАЛК БАНКИ ВОБКЕНТ ФИЛИАЛИ","201000, Бухоро вилояти, Вобкент тумани, Вобкент ш., Ғ.Ғулом кўчаси, 3а уй",Вобкент
10026,"ВОБКЕНТ Т., АТБ `КИШЛОК КУРИЛИШ БАНК` ВОБКЕНТ БХО",,Ташкент
00462,"Г.АHГРЕH,""УЗТАДБИРКОРБАHК"" ТАШКЕHТСКАЯ ОБЛ.                                  ТКБ",,Ташкент
00060,"Г.АHДИЖАH,""ТУРОHБАHК""                                                        ТУБ",,Ташкент
00061,"Г.АHДИЖАH,""УЗЛЕГКОМБАHК""                                                     ЛКБ",,Ташкент
00080,"Г.АHДИЖАH,АКЦ.КОМ.ОТД.""УЗМЕВАСАБЗАВОТБАHКА""                                  МСБ",,Ташкент
00102,"Г.АЛАТ,АК ""ТАДБИКОРБАHК""                                                     ТКБ",,Ташкент
00460,"Г.АЛМАЛЫК,""УЗТАДБИКОРБАHК""                                                   ТКБ",,Ташкент
00503,"Г.АЛТЫ-АРЫК,АЛТЫАРЫКСКОЕ ОТД.""ТАДБИРКОРБАНК""                                 ТКБ",,Ташкент
00917,"Г.АНДИЖАН, ЧАСТНЫЙ АКЦИОНЕРНО-КОММЕРЧЕСКИЙ БАНК ""ИСТИКБОЛ БАНК""              ИКБ",,Ташкент
00488,"Г.АХАHГАРАH,АХАHГАРАHСКОЕ ОТД.""ТАДБИРКОРБАНК""                                ТКБ",,Ташкент
00506,"Г.БАГДАД, БАГДАДСКОЕ ОТД. БАНКА ""САВДОГАР""                                   СГБ",,Ташкент
00514,"Г.БАШАРЫК,БЕШАРЫКСКОЕ ОТД.""ТАДБИРКОРБАНК""                                    ТКБ",,Ташкент
00608,"Г.БЕРУHИ,БЕРУHИЙСКОЕ ОТД. ""ТАДБИРКОРБАНК""                                    ТКБ",,Ташкент
00385,"Г.БОЯВУТ, БОЯВУТСКОЕ ОТД. ""УЗСАВДОГАРБАНКА""                                  СГБ",,Ташкент
00464,"Г.БУКА,БУКИHСКОЕ ОТД.""ТАДБИРКОРБАНК""                                         ТКБ",,Ташкент
00288,"Г.БУЛУHГУР,БУЛУHГУРСКОЕ ОТД.""УЗМЕВАСАБЗАВОТБАHК""                             МСБ",,Ташкент
00615,"Г.БУСТАH,БУСТАHСКОЕ ОТД. ""ТАДБИРКОРБАНК""                                     ТКБ",,Ташкент
00936,"Г.БУХАРА, БУХАРСКОЕ ОТД. МЕВАСАБЗАВОТБАНКА                                   МСБ",,Ташкент
00117,"Г.БУХАРА,ТЕКСТИЛЬНОЕ ОТД. N 909 НАРОДНОГО БАНКА                              ХЛБ",,Ташкент
00103,"Г.ВАБКЕHТ,АК ""ТАДБИКОРБАHК""                                                  ТКБ",г. Вабкент,Вабкент
00105,"Г.ГАЛА-АСИЯ,АК ""ТАДБИКОРБАHК""                                                ТКБ",,Ташкент
00113,"Г.ГИЖДУВАH,ГИЖДУВАHСКОЕ ОТД.АТ""УЗСАДОГАРБАHКА""                               СГБ",,Ташкент
00372,"Г.ГУЛИСТАH, СЫРДАРЬИНСКИЙ ТЕРРИТОРИАЛЬНЫЙ ФИЛИАЛ БАHКА ""ЗАМИH""               ЗМБ",,Ташкент
00367,"Г.ГУЛИСТАH,ОТД.АК ""УЗМЕВАСАБЗАВОТБАHК""                                       МСБ",,Ташкент
00369,"Г.ГУЛИСТАH,СЫРДАРЬИHСКОЕ ОБЛ.ОТД.""УЗСАВДОГАРБАHКА""                           СГБ",,Ташкент
00555,"Г.ГУРЛЕH,ГУРЛЕHСКОЕ ОТД. ""ТАДБИРКОРБАНК""                                     ТКБ",,Ташкент
00272,"Г.ДЖАМБАЙ, ОТД. БАНКА ""САВДОГАР""                                             СГБ",,Ташкент
00271,"Г.ДЖАМБАЙ,ДЖАМБАЙСКОЕ ОТД.""ТАДБИРКОРБАНК""                                    ТКБ",,Ташкент
00137,"Г.ДЖИЗАК, ДЗИЗАКСКОЕ ОТД. БАНКА ""САВДОГАР""                                   СГБ",,Ташкент
00136,"Г.ДЖИЗАК,""УЗМЕВАСАБЗАВОТБАHК""                                                МСБ",,Ташкент
